release_id,fiscal_year,indicator_id,indicator_name,strategy,prefecture_code,prefecture_name,substituted_count,substituted_rate_per_100k,substituted_rank,strategy_warning
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,31,鳥取県,5.0,0.8772,1.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,32,島根県,5.0,0.7246,2.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,33,岡山県,5.0,0.2611,29.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,34,広島県,5.0,0.1762,37.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,35,山口県,5.0,0.3587,22.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,36,徳島県,5.0,0.6667,4.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,37,香川県,5.0,0.5144,10.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,38,愛媛県,5.0,0.3636,21.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,39,高知県,5.0,0.6935,3.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,40,福岡県,5.0,0.098,40.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,41,佐賀県,5.0,0.6039,7.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,42,長崎県,5.0,0.3658,20.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,43,熊本県,5.0,0.2818,26.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,44,大分県,5.0,0.431,16.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,45,宮崎県,5.0,0.4562,13.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,46,鹿児島県,5.0,0.3054,25.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.3,2016,IND_5220077,血行性歯髄炎,midpoint,47,沖縄県,5.0,0.3475,24.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,01,北海道,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,02,青森県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,03,岩手県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,04,宮城県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,05,秋田県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,06,山形県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,07,福島県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,08,茨城県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,09,栃木県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,10,群馬県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,11,埼玉県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,12,千葉県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,13,東京都,100.0,0.7287,1.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,14,神奈川県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,15,新潟県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,16,富山県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,17,石川県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,18,福井県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,19,山梨県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,20,長野県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,21,岐阜県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,22,静岡県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,23,愛知県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,24,三重県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,25,滋賀県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,26,京都府,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,27,大阪府,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,28,兵庫県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,29,奈良県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,30,和歌山県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,31,鳥取県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,32,島根県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,33,岡山県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,34,広島県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,35,山口県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,36,徳島県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,37,香川県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,38,愛媛県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,39,高知県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,40,福岡県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,41,佐賀県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,42,長崎県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,43,熊本県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,44,大分県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,45,宮崎県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,46,鹿児島県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,complete_case,47,沖縄県,,,,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,01,北海道,0.0,0.0,3.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,02,青森県,0.0,0.0,2.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,03,岩手県,0.0,0.0,7.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,04,宮城県,0.0,0.0,4.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,05,秋田県,0.0,0.0,5.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,06,山形県,0.0,0.0,6.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,07,福島県,0.0,0.0,8.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,08,茨城県,0.0,0.0,9.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,09,栃木県,0.0,0.0,11.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,10,群馬県,0.0,0.0,10.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,11,埼玉県,0.0,0.0,12.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,12,千葉県,0.0,0.0,13.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,13,東京都,100.0,0.7287,1.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,14,神奈川県,0.0,0.0,14.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,15,新潟県,0.0,0.0,15.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,16,富山県,0.0,0.0,16.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,17,石川県,0.0,0.0,17.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,18,福井県,0.0,0.0,18.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,19,山梨県,0.0,0.0,19.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,20,長野県,0.0,0.0,20.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,21,岐阜県,0.0,0.0,21.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,22,静岡県,0.0,0.0,22.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,23,愛知県,0.0,0.0,23.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,24,三重県,0.0,0.0,24.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,25,滋賀県,0.0,0.0,25.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,26,京都府,0.0,0.0,26.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,27,大阪府,0.0,0.0,27.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,28,兵庫県,0.0,0.0,28.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,29,奈良県,0.0,0.0,29.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,30,和歌山県,0.0,0.0,30.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,31,鳥取県,0.0,0.0,31.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,32,島根県,0.0,0.0,32.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,33,岡山県,0.0,0.0,33.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,34,広島県,0.0,0.0,34.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,35,山口県,0.0,0.0,35.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,36,徳島県,0.0,0.0,36.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,37,香川県,0.0,0.0,37.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,38,愛媛県,0.0,0.0,38.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,39,高知県,0.0,0.0,39.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,40,福岡県,0.0,0.0,40.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,41,佐賀県,0.0,0.0,41.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,42,長崎県,0.0,0.0,42.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,43,熊本県,0.0,0.0,43.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,44,大分県,0.0,0.0,44.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,45,宮崎県,0.0,0.0,45.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,46,鹿児島県,0.0,0.0,46.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,zero,47,沖縄県,0.0,0.0,47.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,01,北海道,9.0,0.1692,41.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,02,青森県,9.0,0.7042,18.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,03,岩手県,9.0,0.7171,17.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,04,宮城県,9.0,0.3874,35.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,05,秋田県,9.0,0.9036,10.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,06,山形県,9.0,0.8167,13.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,07,福島県,9.0,0.4782,28.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,08,茨城県,9.0,0.3112,38.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,09,栃木県,9.0,0.4599,30.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,10,群馬県,9.0,0.4592,31.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,11,埼玉県,9.0,0.1231,44.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,12,千葉県,9.0,0.1441,43.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,13,東京都,100.0,0.7287,16.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,14,神奈川県,9.0,0.0983,47.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,15,新潟県,9.0,0.397,34.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,16,富山県,9.0,0.8523,11.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,17,石川県,9.0,0.7847,14.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,18,福井県,9.0,1.1553,5.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,19,山梨県,9.0,1.0936,6.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,20,長野県,9.0,0.4335,33.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.4,2017,IND_5220077,血行性歯髄炎,upper_bound_T_minus_1,21,岐阜県,9.0,0.4482,32.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
